,Date,Symbol,Open
78931,2020-02-03,GM,33.560001373291016
78932,2020-02-03,F,8.850000381469727
78933,2020-02-03,BMW.DE,64.33999633789062
78935,2020-02-03,HMC,25.86000061035156
78939,2020-02-03,HYMTF,30.209999084472656
78942,2020-02-03,000270.KS,40200.0
78945,2020-02-03,7201.T,589.9000244140625
78949,2020-02-03,7270.T,2723.0
78956,2020-02-03,7261.T,910.0
78967,2020-02-04,TSLA,176.5919952392578
78968,2020-02-04,TM,140.74000549316406
78969,2020-02-04,VOW3.DE,163.36000061035156
78971,2020-02-04,DAI.DE,41.84999847412109
78972,2020-02-04,GM,34.349998474121094
78973,2020-02-04,F,9.079999923706056
78974,2020-02-04,BMW.DE,64.52999877929688
78976,2020-02-04,HMC,26.1299991607666
78980,2020-02-04,HYMTF,31.5
78983,2020-02-04,000270.KS,40900.0
78986,2020-02-04,7201.T,586.9000244140625
78990,2020-02-04,7270.T,2727.0
78997,2020-02-04,7261.T,908.0
79008,2020-02-05,TSLA,164.65199279785156
79009,2020-02-05,TM,142.1999969482422
79010,2020-02-05,VOW3.DE,167.5
79012,2020-02-05,DAI.DE,42.400001525878906
79013,2020-02-05,GM,34.900001525878906
79014,2020-02-05,F,8.40999984741211
79015,2020-02-05,BMW.DE,65.0999984741211
79017,2020-02-05,HMC,26.350000381469727
79021,2020-02-05,HYMTF,30.190000534057617
79024,2020-02-05,000270.KS,39950.0
79027,2020-02-05,7201.T,593.2000122070312
79031,2020-02-05,7270.T,2741.0
79038,2020-02-05,7261.T,936.0
79049,2020-02-06,TSLA,139.98399353027344
79050,2020-02-06,TM,144.0
79051,2020-02-06,VOW3.DE,172.52000427246094
79053,2020-02-06,DAI.DE,44.540000915527344
79054,2020-02-06,GM,35.04999923706055
79055,2020-02-06,F,8.369999885559082
79056,2020-02-06,BMW.DE,66.76000213623047
79058,2020-02-06,HMC,26.700000762939453
79062,2020-02-06,HYMTF,33.97999954223633
79065,2020-02-06,000270.KS,39750.0
79068,2020-02-06,7201.T,601.5999755859375
79072,2020-02-06,7270.T,2738.0
79079,2020-02-06,7261.T,941.0
79090,2020-02-07,TSLA,146.11000061035156
79091,2020-02-07,TM,142.99000549316406
79092,2020-02-07,VOW3.DE,169.24000549316406
79094,2020-02-07,DAI.DE,43.880001068115234
79095,2020-02-07,GM,34.08000183105469
79096,2020-02-07,F,8.210000038146973
79097,2020-02-07,BMW.DE,65.9000015258789
79099,2020-02-07,HMC,26.3700008392334
79103,2020-02-07,HYMTF,33.97999954223633
79106,2020-02-07,000270.KS,40550.0
79109,2020-02-07,7201.T,604.0
79113,2020-02-07,7270.T,2844.5
79120,2020-02-07,7261.T,941.0
79131,2020-02-10,TSLA,160.0
79132,2020-02-10,TM,140.92999267578125
79133,2020-02-10,VOW3.DE,165.94000244140625
79135,2020-02-10,DAI.DE,42.9900016784668
79136,2020-02-10,GM,33.9900016784668
79137,2020-02-10,F,8.149999618530273
79138,2020-02-10,BMW.DE,64.52999877929688
79140,2020-02-10,HMC,26.709999084472656
79144,2020-02-10,HYMTF,33.88999938964844
79147,2020-02-10,000270.KS,40100.0
79150,2020-02-10,7201.T,588.0
79154,2020-02-10,7270.T,2809.5
79161,2020-02-10,7261.T,902.0
79172,2020-02-11,TSLA,153.75799560546875
79173,2020-02-11,TM,141.99000549316406
79174,2020-02-11,VOW3.DE,166.0
79176,2020-02-11,DAI.DE,44.55500030517578
79177,2020-02-11,GM,34.34000015258789
79178,2020-02-11,F,8.100000381469727
79179,2020-02-11,BMW.DE,64.27999877929688
79181,2020-02-11,HMC,26.90999984741211
79185,2020-02-11,HYMTF,33.88999938964844
79188,2020-02-11,000270.KS,41100.0
79208,2020-02-12,TSLA,155.57400512695312
79209,2020-02-12,TM,142.0
79210,2020-02-12,VOW3.DE,168.47999572753906
79212,2020-02-12,DAI.DE,42.6150016784668
79213,2020-02-12,GM,35.33000183105469
79214,2020-02-12,F,8.140000343322754
79215,2020-02-12,BMW.DE,64.80000305175781
79217,2020-02-12,HMC,27.06999969482422
79221,2020-02-12,HYMTF,33.0
79224,2020-02-12,000270.KS,40950.0
79227,2020-02-12,7201.T,587.0
79231,2020-02-12,7270.T,2827.0
79238,2020-02-12,7261.T,895.0
79249,2020-02-13,TSLA,148.3679962158203
79250,2020-02-13,TM,141.0
79251,2020-02-13,VOW3.DE,171.5
79253,2020-02-13,DAI.DE,43.29999923706055
79254,2020-02-13,GM,35.209999084472656
79255,2020-02-13,F,8.210000038146973
79256,2020-02-13,BMW.DE,66.69999694824219
79258,2020-02-13,HMC,27.06999969482422
79262,2020-02-13,HYMTF,33.29999923706055
79265,2020-02-13,000270.KS,41750.0
79268,2020-02-13,7201.T,570.4000244140625
79272,2020-02-13,7270.T,2861.0
79279,2020-02-13,7261.T,902.0
79290,2020-02-14,TSLA,157.44400024414062
79291,2020-02-14,TM,140.60000610351562
79292,2020-02-14,VOW3.DE,172.5
79294,2020-02-14,DAI.DE,43.20000076293945
79295,2020-02-14,GM,35.29999923706055
79296,2020-02-14,F,8.270000457763672
79297,2020-02-14,BMW.DE,66.5
79299,2020-02-14,HMC,26.950000762939453
79303,2020-02-14,HYMTF,33.29999923706055
79306,2020-02-14,000270.KS,41000.0
79309,2020-02-14,7201.T,528.5
79313,2020-02-14,7270.T,2842.0
79320,2020-02-14,7261.T,897.0
79331,2020-02-17,VOW3.DE,173.3000030517578
79333,2020-02-17,DAI.DE,43.70000076293945
79334,2020-02-17,BMW.DE,66.38999938964844
79338,2020-02-17,000270.KS,41500.0
79340,2020-02-17,7201.T,505.0
79344,2020-02-17,7270.T,2826.5
79349,2020-02-17,7261.T,882.0
79352,2020-02-18,TSLA,168.32000732421875
79353,2020-02-18,TM,139.05999755859375
79354,2020-02-18,VOW3.DE,170.47999572753906
79356,2020-02-18,DAI.DE,43.09999847412109
79357,2020-02-18,GM,34.25
79358,2020-02-18,F,8.119999885559082
79359,2020-02-18,BMW.DE,65.8499984741211
79361,2020-02-18,HMC,27.09000015258789
79365,2020-02-18,HYMTF,33.29999923706055
79368,2020-02-18,000270.KS,41150.0
79371,2020-02-18,7201.T,500.0
79375,2020-02-18,7270.T,2853.0
79382,2020-02-18,7261.T,879.0
79393,2020-02-19,TSLA,184.6999969482422
79394,2020-02-19,TM,137.6300048828125
79395,2020-02-19,VOW3.DE,170.6999969482422
79397,2020-02-19,DAI.DE,42.685001373291016
79398,2020-02-19,GM,34.529998779296875
79399,2020-02-19,F,8.0600004196167
79400,2020-02-19,BMW.DE,65.66999816894531
79402,2020-02-19,HMC,27.100000381469727
79406,2020-02-19,HYMTF,31.1299991607666
79409,2020-02-19,000270.KS,41500.0
79412,2020-02-19,7201.T,496.5
79416,2020-02-19,7270.T,2844.5
79423,2020-02-19,7261.T,884.0
79434,2020-02-20,TSLA,182.38999938964844
79435,2020-02-20,TM,138.6300048828125
79436,2020-02-20,VOW3.DE,170.3000030517578
79438,2020-02-20,DAI.DE,42.66999816894531
79439,2020-02-20,GM,34.65999984741211
79440,2020-02-20,F,8.0
79441,2020-02-20,BMW.DE,65.5
79443,2020-02-20,HMC,27.290000915527344
79447,2020-02-20,HYMTF,31.0
79450,2020-02-20,000270.KS,41250.0
79453,2020-02-20,7201.T,509.3999938964844
79457,2020-02-20,7270.T,2905.5
79464,2020-02-20,7261.T,909.0
79475,2020-02-21,TSLA,181.39599609375
79476,2020-02-21,TM,139.3000030517578
79477,2020-02-21,VOW3.DE,168.8800048828125
79479,2020-02-21,DAI.DE,43.40999984741211
79480,2020-02-21,GM,34.9900016784668
79481,2020-02-21,F,8.020000457763672
79482,2020-02-21,BMW.DE,65.05999755859375
79484,2020-02-21,HMC,27.14999961853028
79488,2020-02-21,HYMTF,31.0
79490,2020-02-21,000270.KS,40100.0
79493,2020-02-21,7201.T,502.7000122070313
79496,2020-02-21,7270.T,2922.0
79503,2020-02-21,7261.T,903.0
79514,2020-02-24,TSLA,167.8000030517578
79515,2020-02-24,TM,135.1199951171875
79516,2020-02-24,VOW3.DE,160.5
79518,2020-02-24,DAI.DE,41.32500076293945
79519,2020-02-24,GM,33.63999938964844
79520,2020-02-24,F,7.699999809265137
79521,2020-02-24,BMW.DE,63.0
79523,2020-02-24,HMC,25.950000762939453
79527,2020-02-24,HYMTF,30.01000022888184
79530,2020-02-24,000270.KS,39050.0
79550,2020-02-25,TSLA,169.8000030517578
79551,2020-02-25,TM,136.25999450683594
79552,2020-02-25,VOW3.DE,159.66000366210938
79554,2020-02-25,DAI.DE,40.119998931884766
79555,2020-02-25,GM,33.25
79556,2020-02-25,F,7.679999828338623
79557,2020-02-25,BMW.DE,61.9900016784668
79559,2020-02-25,HMC,26.3700008392334
79563,2020-02-25,HYMTF,30.0
79566,2020-02-25,000270.KS,38300.0
79569,2020-02-25,7201.T,484.8999938964844
79573,2020-02-25,7270.T,2800.0
79580,2020-02-25,7261.T,854.0
79591,2020-02-26,TSLA,156.5
79592,2020-02-26,TM,135.1999969482422
79593,2020-02-26,VOW3.DE,153.1999969482422
79595,2020-02-26,DAI.DE,39.25
79596,2020-02-26,GM,32.099998474121094
79597,2020-02-26,F,7.300000190734863
79598,2020-02-26,BMW.DE,60.7599983215332
79600,2020-02-26,HMC,26.46999931335449
79604,2020-02-26,HYMTF,29.0
79607,2020-02-26,000270.KS,37650.0
79610,2020-02-26,7201.T,473.3999938964844
79614,2020-02-26,7270.T,2823.0
79621,2020-02-26,7261.T,820.0
79632,2020-02-27,TSLA,146.0
79633,2020-02-27,TM,133.16000366210938
79634,2020-02-27,VOW3.DE,151.60000610351562
79636,2020-02-27,DAI.DE,39.209999084472656
79637,2020-02-27,GM,31.299999237060547
79638,2020-02-27,F,7.130000114440918
79639,2020-02-27,BMW.DE,60.470001220703125
79641,2020-02-27,HMC,26.34000015258789
79645,2020-02-27,HYMTF,29.0
79648,2020-02-27,000270.KS,37600.0
79651,2020-02-27,7201.T,470.8999938964844
79655,2020-02-27,7270.T,2780.0
79662,2020-02-27,7261.T,802.0
79673,2020-02-28,TSLA,125.94000244140624
79674,2020-02-28,TM,128.85000610351562
79675,2020-02-28,VOW3.DE,141.97999572753906
79677,2020-02-28,DAI.DE,37.165000915527344
79678,2020-02-28,GM,29.780000686645508
79679,2020-02-28,F,6.840000152587891
79680,2020-02-28,BMW.DE,57.7400016784668
79682,2020-02-28,HMC,25.299999237060547
79686,2020-02-28,HYMTF,28.049999237060547
79689,2020-02-28,000270.KS,37500.0
79692,2020-02-28,7201.T,454.2999877929688
79696,2020-02-28,7270.T,2620.0
79702,2020-02-28,7261.T,758.0
79713,2020-03-02,TSLA,142.2519989013672
79714,2020-03-02,TM,131.0
79715,2020-03-02,VOW3.DE,154.5
79717,2020-03-02,DAI.DE,38.0
79718,2020-03-02,GM,30.520000457763672
79719,2020-03-02,F,7.110000133514404
79720,2020-03-02,BMW.DE,59.400001525878906
79722,2020-03-02,HMC,25.549999237060547
79726,2020-03-02,HYMTF,33.0
79729,2020-03-02,000270.KS,35200.0
79732,2020-03-02,7201.T,453.8999938964844
79736,2020-03-02,7270.T,2555.0
79743,2020-03-02,7261.T,735.0
79754,2020-03-03,TSLA,161.0
79755,2020-03-03,TM,132.4499969482422
79756,2020-03-03,VOW3.DE,152.0
79758,2020-03-03,DAI.DE,37.560001373291016
79759,2020-03-03,GM,31.5
79760,2020-03-03,F,7.289999961853027
79761,2020-03-03,BMW.DE,58.5
79763,2020-03-03,HMC,25.90999984741211
79767,2020-03-03,HYMTF,26.5
79770,2020-03-03,000270.KS,35900.0
79773,2020-03-03,7201.T,466.3999938964844
79777,2020-03-03,7270.T,2655.0
79784,2020-03-03,7261.T,773.0
79795,2020-03-04,TSLA,152.79200744628906
79796,2020-03-04,TM,129.5
79797,2020-03-04,VOW3.DE,153.5399932861328
79799,2020-03-04,DAI.DE,36.834999084472656
79800,2020-03-04,GM,31.0
79801,2020-03-04,F,7.090000152587891
79802,2020-03-04,BMW.DE,57.959999084472656
79804,2020-03-04,HMC,25.71999931335449
79808,2020-03-04,HYMTF,27.5
79811,2020-03-04,000270.KS,35150.0
79814,2020-03-04,7201.T,440.2999877929688
79818,2020-03-04,7270.T,2544.5
79825,2020-03-04,7261.T,725.0
79836,2020-03-05,TSLA,144.75399780273438
79837,2020-03-05,TM,129.5
79838,2020-03-05,VOW3.DE,155.10000610351562
79840,2020-03-05,DAI.DE,37.720001220703125
79841,2020-03-05,GM,30.540000915527344
79842,2020-03-05,F,6.960000038146973
79843,2020-03-05,BMW.DE,58.81999969482422
79845,2020-03-05,HMC,25.59000015258789
79849,2020-03-05,HYMTF,27.5
79852,2020-03-05,000270.KS,35800.0
79855,2020-03-05,7201.T,450.2000122070313
79859,2020-03-05,7270.T,2546.0
79866,2020-03-05,7261.T,740.0
79877,2020-03-06,TSLA,138.0
79878,2020-03-06,TM,127.41999816894533
79879,2020-03-06,VOW3.DE,146.0
79881,2020-03-06,DAI.DE,35.2599983215332
79882,2020-03-06,GM,29.209999084472656
79883,2020-03-06,F,6.599999904632568
79884,2020-03-06,BMW.DE,56.72999954223633
79886,2020-03-06,HMC,25.01000022888184
79890,2020-03-06,HYMTF,27.5
79893,2020-03-06,000270.KS,35650.0
79896,2020-03-06,7201.T,437.0
79900,2020-03-06,7270.T,2507.0
79907,2020-03-06,7261.T,715.0
79918,2020-03-09,TSLA,121.0780029296875
79919,2020-03-09,TM,122.5999984741211
79920,2020-03-09,VOW3.DE,139.10000610351562
79922,2020-03-09,DAI.DE,32.20000076293945
79923,2020-03-09,GM,26.0
79924,2020-03-09,F,5.96999979019165
79925,2020-03-09,BMW.DE,54.0
79927,2020-03-09,HMC,23.450000762939453
79931,2020-03-09,HYMTF,9.5
79934,2020-03-09,000270.KS,34650.0
79937,2020-03-09,7201.T,400.0
79941,2020-03-09,7270.T,2300.0
79948,2020-03-09,7261.T,666.0
79959,2020-03-10,TSLA,131.88600158691406
79960,2020-03-10,TM,126.29000091552734
79961,2020-03-10,VOW3.DE,133.67999267578125
79963,2020-03-10,DAI.DE,30.915000915527344
79964,2020-03-10,GM,25.979999542236328
79965,2020-03-10,F,6.260000228881836
79966,2020-03-10,BMW.DE,51.5099983215332
79968,2020-03-10,HMC,24.229999542236328
79972,2020-03-10,HYMTF,25.5
79974,2020-03-10,000270.KS,32650.0
79977,2020-03-10,7201.T,382.3999938964844
79980,2020-03-10,7270.T,2219.5
79987,2020-03-10,7261.T,617.0
79998,2020-03-11,TSLA,128.0399932861328
79999,2020-03-11,TM,125.16000366210938
80000,2020-03-11,VOW3.DE,133.77999877929688
80002,2020-03-11,DAI.DE,31.270000457763672
80003,2020-03-11,GM,26.0
80004,2020-03-11,F,6.059999942779541
80005,2020-03-11,BMW.DE,51.18000030517578
80007,2020-03-11,HMC,23.89999961853028
80011,2020-03-11,HYMTF,25.600000381469727
80014,2020-03-11,000270.KS,32000.0
80017,2020-03-11,7201.T,407.0
80021,2020-03-11,7270.T,2314.5
80028,2020-03-11,7261.T,660.0
80039,2020-03-12,TSLA,116.1780014038086
80040,2020-03-12,TM,118.77999877929688
80041,2020-03-12,VOW3.DE,124.8000030517578
80043,2020-03-12,DAI.DE,29.3799991607666
80044,2020-03-12,GM,23.600000381469727
80045,2020-03-12,F,5.380000114440918
80046,2020-03-12,BMW.DE,47.36000061035156
80048,2020-03-12,HMC,22.3700008392334
80052,2020-03-12,HYMTF,25.0
80055,2020-03-12,000270.KS,31800.0
80058,2020-03-12,7201.T,397.7999877929688
80062,2020-03-12,7270.T,2170.0
80069,2020-03-12,7261.T,629.0
80080,2020-03-13,TSLA,119.0
80081,2020-03-13,TM,117.18000030517578
80082,2020-03-13,VOW3.DE,117.8000030517578
80084,2020-03-13,DAI.DE,26.549999237060547
80085,2020-03-13,GM,24.600000381469727
80086,2020-03-13,F,5.869999885559082
80087,2020-03-13,BMW.DE,45.90499877929688
80089,2020-03-13,HMC,22.25
80093,2020-03-13,HYMTF,25.0
80096,2020-03-13,000270.KS,27500.0
80099,2020-03-13,7201.T,367.1000061035156
80103,2020-03-13,7270.T,1991.5
80110,2020-03-13,7261.T,550.0
80121,2020-03-16,TSLA,93.9000015258789
80122,2020-03-16,TM,110.0
80123,2020-03-16,VOW3.DE,104.0
80125,2020-03-16,DAI.DE,24.0
80126,2020-03-16,GM,21.51000022888184
80127,2020-03-16,F,5.039999961853027
80128,2020-03-16,BMW.DE,42.41999816894531
80130,2020-03-16,HMC,20.26000022888184
80134,2020-03-16,HYMTF,21.709999084472656
80137,2020-03-16,000270.KS,28900.0
80140,2020-03-16,7201.T,385.3999938964844
80144,2020-03-16,7270.T,2058.5
80151,2020-03-16,7261.T,585.0
80162,2020-03-17,TSLA,88.00199890136719
80163,2020-03-17,TM,115.61000061035156
80164,2020-03-17,VOW3.DE,102.9000015258789
80166,2020-03-17,DAI.DE,24.049999237060547
80167,2020-03-17,GM,21.309999465942383
80168,2020-03-17,F,5.079999923706055
80169,2020-03-17,BMW.DE,41.59999847412109
80171,2020-03-17,HMC,20.700000762939453
80175,2020-03-17,HYMTF,19.100000381469727
80178,2020-03-17,000270.KS,24950.0
80181,2020-03-17,7201.T,361.2999877929688
80185,2020-03-17,7270.T,1998.5
80192,2020-03-17,7261.T,557.0
80203,2020-03-18,TSLA,77.80000305175781
80204,2020-03-18,TM,115.87000274658205
80205,2020-03-18,VOW3.DE,95.62000274658205
80207,2020-03-18,DAI.DE,23.184999465942383
80208,2020-03-18,GM,18.82999992370605
80209,2020-03-18,F,4.75
80210,2020-03-18,BMW.DE,38.97499847412109
80212,2020-03-18,HMC,20.65999984741211
80216,2020-03-18,HYMTF,18.76000022888184
80219,2020-03-18,000270.KS,25650.0
80222,2020-03-18,7201.T,374.7999877929688
80226,2020-03-18,7270.T,2022.0
80233,2020-03-18,7261.T,593.0
80244,2020-03-19,TSLA,74.94000244140625
80245,2020-03-19,TM,118.12000274658205
80246,2020-03-19,VOW3.DE,85.66999816894531
80248,2020-03-19,DAI.DE,22.0
80249,2020-03-19,GM,16.34000015258789
80250,2020-03-19,F,4.329999923706055
80251,2020-03-19,BMW.DE,38.93999862670898
80253,2020-03-19,HMC,21.200000762939453
80257,2020-03-19,HYMTF,16.020000457763672
80260,2020-03-19,000270.KS,25550.0
80263,2020-03-19,7201.T,395.3999938964844
80267,2020-03-19,7270.T,1992.5
80274,2020-03-19,7261.T,605.0
80285,2020-03-20,TSLA,87.63999938964844
80286,2020-03-20,TM,120.0
80287,2020-03-20,VOW3.DE,93.6999969482422
80289,2020-03-20,DAI.DE,23.0
80290,2020-03-20,GM,18.420000076293945
80291,2020-03-20,F,4.539999961853027
80292,2020-03-20,BMW.DE,39.125
80294,2020-03-20,HMC,21.520000457763672
80298,2020-03-20,HYMTF,17.139999389648438
80301,2020-03-20,000270.KS,22750.0
80321,2020-03-23,TSLA,86.72000122070312
80322,2020-03-23,TM,113.72000122070312
80323,2020-03-23,VOW3.DE,90.01000213623047
80325,2020-03-23,DAI.DE,21.71500015258789
80326,2020-03-23,GM,18.010000228881836
80327,2020-03-23,F,4.269999980926514
80328,2020-03-23,BMW.DE,39.45000076293945
80330,2020-03-23,HMC,20.51000022888184
80334,2020-03-23,HYMTF,17.25
80337,2020-03-23,000270.KS,22500.0
80340,2020-03-23,7201.T,382.2999877929688
80344,2020-03-23,7270.T,1967.0
80351,2020-03-23,7261.T,610.0
80362,2020-03-24,TSLA,95.45999908447266
80363,2020-03-24,TM,114.02999877929688
80364,2020-03-24,VOW3.DE,98.16999816894533
80366,2020-03-24,DAI.DE,24.700000762939453
80367,2020-03-24,GM,19.31999969482422
80368,2020-03-24,F,4.46999979019165
80369,2020-03-24,BMW.DE,42.0
80371,2020-03-24,HMC,22.06999969482422
80375,2020-03-24,HYMTF,18.809999465942383
80378,2020-03-24,000270.KS,22300.0
80381,2020-03-24,7201.T,376.8999938964844
80385,2020-03-24,7270.T,1943.0
80392,2020-03-24,7261.T,598.0
80403,2020-03-25,TSLA,109.0500030517578
80404,2020-03-25,TM,121.63999938964844
80405,2020-03-25,VOW3.DE,115.5
80407,2020-03-25,DAI.DE,30.450000762939453
80408,2020-03-25,GM,23.0
80409,2020-03-25,F,5.769999980926514
80410,2020-03-25,BMW.DE,47.470001220703125
80412,2020-03-25,HMC,22.96999931335449
80416,2020-03-25,HYMTF,16.299999237060547
80419,2020-03-25,000270.KS,24700.0
80422,2020-03-25,7201.T,382.7999877929688
80426,2020-03-25,7270.T,2160.0
80433,2020-03-25,7261.T,636.0
80444,2020-03-26,TSLA,109.47799682617188
80445,2020-03-26,TM,122.0199966430664
80446,2020-03-26,VOW3.DE,111.5
80448,2020-03-26,DAI.DE,28.90999984741211
80449,2020-03-26,GM,21.63999938964844
80450,2020-03-26,F,5.360000133514404
80451,2020-03-26,BMW.DE,45.5
80453,2020-03-26,HMC,23.09000015258789
80457,2020-03-26,HYMTF,23.39999961853028
80460,2020-03-26,000270.KS,25700.0
80463,2020-03-26,7201.T,390.0
80467,2020-03-26,7270.T,2219.0
80474,2020-03-26,7261.T,654.0
80485,2020-03-27,TSLA,101.0
80486,2020-03-27,TM,125.0999984741211
80487,2020-03-27,VOW3.DE,111.44000244140624
80489,2020-03-27,DAI.DE,28.729999542236328
80490,2020-03-27,GM,21.3700008392334
80491,2020-03-27,F,5.070000171661377
80492,2020-03-27,BMW.DE,46.18000030517578
80494,2020-03-27,HMC,22.950000762939453
80498,2020-03-27,HYMTF,20.1299991607666
80501,2020-03-27,000270.KS,26450.0
80504,2020-03-27,7201.T,386.0
80508,2020-03-27,7270.T,2251.5
80515,2020-03-27,7261.T,650.0
80526,2020-03-30,TSLA,102.052001953125
80527,2020-03-30,TM,124.41999816894533
80528,2020-03-30,VOW3.DE,107.0
80530,2020-03-30,DAI.DE,27.325000762939453
80531,2020-03-30,GM,22.309999465942383
80532,2020-03-30,F,5.110000133514404
80533,2020-03-30,BMW.DE,45.84999847412109
80535,2020-03-30,HMC,23.059999465942383
80539,2020-03-30,HYMTF,18.200000762939453
80542,2020-03-30,000270.KS,24650.0
80545,2020-03-30,7201.T,378.3999938964844
80549,2020-03-30,7270.T,2135.0
80556,2020-03-30,7261.T,601.0
80567,2020-03-31,TSLA,100.25
80568,2020-03-31,TM,120.1999969482422
80569,2020-03-31,VOW3.DE,107.08000183105467
80571,2020-03-31,DAI.DE,27.540000915527344
80572,2020-03-31,GM,20.96999931335449
80573,2020-03-31,F,5.03000020980835
80574,2020-03-31,BMW.DE,46.19499969482422
80576,2020-03-31,HMC,22.270000457763672
80580,2020-03-31,HYMTF,21.3799991607666
80583,2020-03-31,000270.KS,25450.0
80586,2020-03-31,7201.T,380.0
80590,2020-03-31,7270.T,2150.0
80597,2020-03-31,7261.T,607.0
80608,2020-04-01,TSLA,100.8000030517578
80609,2020-04-01,TM,118.0
80610,2020-04-01,VOW3.DE,103.0999984741211
80612,2020-04-01,DAI.DE,26.5
80613,2020-04-01,GM,19.5
80614,2020-04-01,F,4.630000114440918
80615,2020-04-01,BMW.DE,45.505001068115234
80617,2020-04-01,HMC,21.190000534057617
80621,2020-04-01,HYMTF,21.440000534057617
80624,2020-04-01,000270.KS,26050.0
80627,2020-04-01,7201.T,357.8999938964844
80631,2020-04-01,7270.T,2023.5
80638,2020-04-01,7261.T,562.0
80649,2020-04-02,TSLA,96.20600128173828
80650,2020-04-02,TM,115.91000366210938
80651,2020-04-02,VOW3.DE,100.5199966430664
80653,2020-04-02,DAI.DE,25.75
80654,2020-04-02,GM,19.100000381469727
80655,2020-04-02,F,4.389999866485596
80656,2020-04-02,BMW.DE,45.18000030517578
80658,2020-04-02,HMC,20.559999465942383
80662,2020-04-02,HYMTF,21.549999237060547
80664,2020-04-02,000270.KS,25500.0
80667,2020-04-02,7201.T,332.0
80670,2020-04-02,7270.T,1942.0
80676,2020-04-02,7261.T,528.0
80687,2020-04-03,TSLA,101.9000015258789
80688,2020-04-03,TM,114.80999755859376
80689,2020-04-03,VOW3.DE,98.8000030517578
80691,2020-04-03,DAI.DE,25.14999961853028
80692,2020-04-03,GM,18.39999961853028
80693,2020-04-03,F,4.400000095367432
80694,2020-04-03,BMW.DE,44.5
80696,2020-04-03,HMC,20.0
80700,2020-04-03,HYMTF,21.549999237060547
80703,2020-04-03,000270.KS,25400.0
80706,2020-04-03,7201.T,320.20001220703125
80710,2020-04-03,7270.T,1838.0
80716,2020-04-03,7261.T,561.0
80727,2020-04-06,TSLA,102.23999786376952
80728,2020-04-06,TM,120.0
80729,2020-04-06,VOW3.DE,104.26000213623048
80730,2020-04-06,DAI.DE,25.950000762939453
80731,2020-04-06,GM,19.100000381469727
80732,2020-04-06,F,4.539999961853027
80733,2020-04-06,BMW.DE,47.5
80735,2020-04-06,HMC,21.09000015258789
80738,2020-04-06,HYMTF,22.25
80739,2020-04-06,000270.KS,25750.0
80742,2020-04-06,7201.T,314.6000061035156
80744,2020-04-06,7270.T,1710.0
80750,2020-04-06,7261.T,509.0
80761,2020-04-07,TSLA,109.0
80762,2020-04-07,TM,125.56999969482422
80763,2020-04-07,VOW3.DE,119.0
80765,2020-04-07,DAI.DE,28.989999771118164
80766,2020-04-07,GM,21.270000457763672
80767,2020-04-07,F,4.849999904632568
80768,2020-04-07,BMW.DE,50.54999923706055
80770,2020-04-07,HMC,22.549999237060547
80774,2020-04-07,HYMTF,24.700000762939453
80777,2020-04-07,000270.KS,28150.0
80780,2020-04-07,7201.T,350.0
80784,2020-04-07,7270.T,1880.0
80791,2020-04-07,7261.T,559.0
80802,2020-04-08,TSLA,110.83999633789062
80803,2020-04-08,TM,123.16999816894533
80804,2020-04-08,VOW3.DE,115.0
80806,2020-04-08,DAI.DE,27.950000762939453
80807,2020-04-08,GM,21.739999771118164
80808,2020-04-08,F,4.860000133514404
80809,2020-04-08,BMW.DE,49.54999923706055
80811,2020-04-08,HMC,22.100000381469727
80815,2020-04-08,HYMTF,22.489999771118164
80818,2020-04-08,000270.KS,28350.0
80821,2020-04-08,7201.T,350.0
80825,2020-04-08,7270.T,1896.0
80832,2020-04-08,7261.T,573.0
80843,2020-04-09,TSLA,112.41799926757812
80844,2020-04-09,TM,124.20999908447266
80845,2020-04-09,VOW3.DE,120.0
80847,2020-04-09,DAI.DE,29.0
80848,2020-04-09,GM,24.15999984741211
80849,2020-04-09,F,5.510000228881836
80850,2020-04-09,BMW.DE,50.13999938964844
80852,2020-04-09,HMC,22.40999984741211
80856,2020-04-09,HYMTF,24.0
80859,2020-04-09,000270.KS,29350.0
80862,2020-04-09,7201.T,357.1000061035156
80866,2020-04-09,7270.T,1937.5
80873,2020-04-09,7261.T,580.0
80887,2020-04-10,000270.KS,30550.0
80888,2020-04-10,7201.T,363.1000061035156
80891,2020-04-10,7270.T,1989.5
80895,2020-04-10,7261.T,588.0
80897,2020-04-13,TSLA,118.03199768066406
80898,2020-04-13,TM,121.75
80900,2020-04-13,GM,24.040000915527344
80901,2020-04-13,F,5.429999828338623
80903,2020-04-13,HMC,22.13999938964844
80907,2020-04-13,HYMTF,25.75
80910,2020-04-13,000270.KS,30250.0
80912,2020-04-13,7201.T,370.1000061035156
80916,2020-04-13,7270.T,2024.5
80922,2020-04-13,7261.T,584.0
80932,2020-04-14,TSLA,139.79400634765625
80933,2020-04-14,TM,124.7699966430664
80934,2020-04-14,VOW3.DE,127.37999725341795
80936,2020-04-14,DAI.DE,30.84499931335449
80937,2020-04-14,GM,23.600000381469727
80938,2020-04-14,F,5.269999980926514
80939,2020-04-14,BMW.DE,51.70000076293945
80941,2020-04-14,HMC,22.309999465942383
80945,2020-04-14,HYMTF,25.799999237060547
80947,2020-04-14,000270.KS,30050.0
80950,2020-04-14,7201.T,366.1000061035156
80953,2020-04-14,7270.T,1999.0
80960,2020-04-14,7261.T,563.0
